Mecanique Structures Industrielles (MSI - apprentissage),Toutes sans aucunes exceptions 
Informatique et Gestion (IG),Tous les enseignements techniques puis apres l'anglais la communication
Sciences et Technologies de l'Eau (STE),Hydraulique Traitement des eaux Gestion de Projet  
Sciences et Technologies de l'Eau (STE),Chimie des eaux Hydraulique  Procedes de traitement des eaux usees
Informatique et Gestion (IG),Analyse des SI
Materiaux (MAT),La diversite de la formation et le developpement des capacites en autonomie 
Mecanique Structures Industrielles (MSI - apprentissage),Soudage Metallurgie Mecanique CND 
Informatique et Gestion (IG),Pour l'audit IT il s'agit surtout d'avoir une tres grande capacite d'organisation. La dimension 'Informatique' en IG permet de se doter d'une importante culture informatique pour etre capable d'auditer tout type de systemes. La dimension 'gestion' ainsi que le master en double diplome en econometrie permet de se doter d'une bonne capacite d'analyses et de reflexions. 
Materiaux (MAT),Les stages
Systemes Embarques (SE - apprentissage),Logiciel  RF - Modulations - Anglais - Maths
Microelectronique Et Automatique (MEA),Informatique - gestion de projet - Max Ducros
Genie Biologique et Agroalimentaires (GBA),Securite Qualite Norme ISO HACCP
Materiaux (MAT),Sciences et langue
Informatique et Gestion (IG),Les projets informatiques un petit peu de gestion de projet
Mecanique Structures Industrielles (MSI - apprentissage),ASP
Informatique et Gestion (IG),Annee de cesure a l'etranger + 5A a l'etranger : m'a permis de me professionnaliser  ouvrir l'esprit et le champ des possibles L'ensemble des cours theoriques dispenses a Polytech restent une bonne base mais insuffisant selon moi avant d'etre 'lache' dans le bain
Mecanique Structures Industrielles (MSI - apprentissage),Mecanique des fluides transfert thermique RdM bureau d'etudes (CODAP CODETI)
Informatique et Gestion (IG),Objected orientated software engineering
Informatique et Gestion (IG),Deux matieres : l'enseignement web (et projet) de derniere annee et les base de donnees. 
Sciences et Technologies de l'Eau (STE),Hydraulique
Systemes Embarques (SE - apprentissage),- Prog C - Git  - Linux 
Mecanique et Interactions (MI),Conception outils statistiques pour l'ingenieur cae
Materiaux (MAT),Gestion de project Excel
Genie Biologique et Agroalimentaires (GBA),Management de projet tous les projets de groupes realises 
Materiaux (MAT),Polymeres Composites Mecanique Chimie Organique Matlab
Mecanique et Interactions (MI),MMC MEF Plasticite Visco-plasticite Grande Deformation.
Microelectronique Et Automatique (MEA),Robotique 
Microelectronique Et Automatique (MEA),programmation systemes embarques projets semestriels
Sciences et Technologies de l'Eau (STE),Les interventions des professionnels 
Mecanique et Interactions (MI),Management projet dessin technique optimisation impression 3D interventions exterieures (e-sante anciens diplomes...)
Materiaux (MAT),Insertion professionnelle Communication  Gestion d'entreprise  Management  
Sciences et Technologies de l'Eau (STE),hydraulique et hydrologie
Eau et Genie Civil (EGC - apprentissage),GENIE CIVIL RESEAUX EAUX USEES POTABLE  PLUVIALE  TRAITEMENT et PROCEDESHYDRAULIQUE GEOTECHNIQUE MODE OPERATOIRE ET ORGANISATION DE CHANTIER RESISTANCE DES MATERIAUX ANGLAIS
Sciences et Technologies de l'Eau (STE),La maitrise des differents logiciels utilises dans les differents domaines de l'eau.
Mecanique et Interactions (MI),Conception mecanique MEF Calcul scientifique
Mecanique et Interactions (MI),Mecanique theorique et numerique optimisation programmation.
Mecanique et Interactions (MI),Mecanique des fluides mecanique des milieux continus traitement du signal.
Genie Biologique et Agroalimentaires (GBA),Soft skills
Sciences et Technologies de l'Eau (STE),Stage en laboratoire de recherche Projet d'etudes realises pendant le master 
Sciences et Technologies de l'Eau (STE),Insertion professionnelles
Mecanique et Interactions (MI),Intro a la conception mecanique Conception mecanique 1 Conception mecanique 2 structure et dimensionnement RdM
Sciences et Technologies de l'Eau (STE),Les enseignements generaux en hydraulique
Sciences et Technologies de l'Eau (STE),Redaction de rapport traitement biologiques microbiologie les TP VBA management de projet anglais chimie. 
Genie Biologique et Agroalimentaires (GBA),Toutes les matieres technique Pour l'insertion professionnelle je trouve qu'on ne nous previent pas assez que le chomage peut durer longtemps et j'ai enormement culpabilise de ne pas trouver rapidement un emploi (entre une operation et le covid c'etait complique) je m'en suis voulu en pensant decevoir mes proches et Polytech.
Sciences et Technologies de l'Eau (STE),Tout les enseignements me sont utiles car j'effectue une these en sciences sociales dans le domaine de l'eau et la formation STE polytech m'a permise d'avoir une vue d'ensemble sur les problematiques liees a l'eau.  
Genie Biologique et Agroalimentaires (GBA),Marketing  Ecotrophelia  Formulation  
Systemes Embarques (SE - apprentissage),Tous ils developpent tous a leurs manieres un aspect du metier d'ingenieur. 
Sciences et Technologies de l'Eau (STE),La formation Sciences et Technologies de l'Eau a la force d'etre une veritable formation pluridisciplinaire. Les 3 domaines fondamentaux que sont l'ecologie le traitement de l'eau et l'hydraulique sont repartis de facon homogene. Cela permet de developper notamment un esprit critique et des connaissances sur tout ce qui entoure les sciences de l'eau.
Systemes Embarques (SE - apprentissage),Maths et programmation
Informatique et Gestion (IG),Conception de systemes architecture logiciel genie logiciel anglais maths gestion de projet problematiques de graphe
Systemes Embarques (SE - apprentissage),CAO / Cours sur la STM / Linux embarque
Sciences et Technologies de l'Eau (STE),
Genie Biologique et Agroalimentaires (GBA),Gestion de projet
Genie Biologique et Agroalimentaires (GBA),Statistiques management projet biotechnologie microbiologie industrielle
Materiaux (MAT),Gestion de projet 
Materiaux (MAT),Communication Anglais  Les travaux pratiques 
Materiaux (MAT),Physique du solide
Materiaux (MAT),Tous les travaux pratiques sur les appareils de caracterisation et production qui permettent de s'adapter plus vite en labo de R&D les travaux en mode projet qui permettent de s'emparer d'un sujet rechercher et synthetiser les informations les exploiter communiquer avec son equipe et les tuteurs.
Materiaux (MAT),Les projets les stages l'ensemble des materiaux etudies l'anglais 
Materiaux (MAT),Eco-conception.
Mecanique et Interactions (MI),Tous les cours theoriques de mecanique (MMC Resistance materiaux) et de calcul numerique 
Mecanique et Interactions (MI),Cours Insertion professionnelle  Conception mecanique RDM Lois du travail Les stages
Mecanique et Interactions (MI),Lean simu numeriques tout ce qui touche a la gestion d'une entreprise et a la gestion de projets.
Informatique et Gestion (IG),AWI Design patterns UML
Genie Biologique et Agroalimentaires (GBA),Cours qualite 5eme annee 
Mecanique Structures Industrielles (MSI - apprentissage),Les matieres technique en lien avec la specialite ainsi que les projets.
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie
Mecanique Structures Industrielles (MSI - apprentissage),Administration Anglais  Gestion de projet  Strategie Droit   
Genie Biologique et Agroalimentaires (GBA),Gestion de production 
Mecanique Structures Industrielles (MSI - apprentissage),Rdm
Mecanique Structures Industrielles (MSI - apprentissage),LES ENSEIGNEMENTS TECHNIQUES ET LES TP
Mecanique Structures Industrielles (MSI - apprentissage),RH/Gestion de prod/Fabrication soudee-Meca
Mecanique Structures Industrielles (MSI - apprentissage),La gestion d'affaire la metallurgie pure le soudage
Mecanique Structures Industrielles (MSI - apprentissage),Les cours de soudage de CND de metallurgie et les differents intervenants qu'on a l'occasion de rencontrer pendant la formation.
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie BE
Materiaux (MAT),Metallurgie Anglais  Communication 
Eau et Genie Civil (EGC - apprentissage),Experience liee a l'alternance 
Eau et Genie Civil (EGC - apprentissage),Genie civil 
Genie Biologique et Agroalimentaires (GBA),Qualite/ langues/ marketing/ habitude a la reflexion/ TP 
Genie Biologique et Agroalimentaires (GBA),Les enseignements proches du monde industriel que ce soit en TP ou les cours de la derniere annee dispenses par des professionnels du prive en particulier. 
Eau et Genie Civil (EGC - apprentissage),Gestion de projet Communication
Genie Biologique et Agroalimentaires (GBA),Optimisation industrielle production informatique droit du travail 
Eau et Genie Civil (EGC - apprentissage),L'ensemble des cours qui m'ont ete dispense en EGC sont en phase avec mon metier actuel.
Genie Biologique et Agroalimentaires (GBA),Matieres et cours entamees en derniere annee
Genie Biologique et Agroalimentaires (GBA),Les cours de technologie alimentaire et de microbiologie ainsi que les TP
Genie Biologique et Agroalimentaires (GBA),La rigueur Le travail de groupe  
Genie Biologique et Agroalimentaires (GBA),Tous les enseignent sont ete tres importants mais la pratique des TP des projets de groupe des oraux font partis des plus formateurs a mon sens. 
Genie Biologique et Agroalimentaires (GBA),Sciences des aliments Mangement  Droit du travail 
Mecanique et Interactions (MI),Methode elements finis Conception Materiaux Algo
Microelectronique Et Automatique (MEA),l'electronique hardware  la gestion de projet
Materiaux (MAT),Cours de polymeres et surtout la techniques en generale (vision machine TP etc...)
Mecanique Structures Industrielles (MSI - apprentissage),Mecanique (generale fluides plaque et coque RDM etc..) soudage metallurgie du soudage mathematique projets (mathematique mecanique).
Microelectronique Et Automatique (MEA),Cours de programmation informatique
Sciences et Technologies de l'Eau (STE),La totalite du parcours d'enseignement est utile
Genie Biologique et Agroalimentaires (GBA),Statistiques enseignements sur les matrices alimentaires analyse sensorielle biochimie. 
Genie Biologique et Agroalimentaires (GBA),Les langues la gestion de projet 
Genie Biologique et Agroalimentaires (GBA),Nutrition agroalimentaire management 
Materiaux (MAT),Management de projet cours specialises materiaux (polymeres metaux...) anglais droit du travail.
Genie Biologique et Agroalimentaires (GBA),Non concernee - j'ai developpe mon entreprise de bijouterie artisanale 
Genie Biologique et Agroalimentaires (GBA),Genie de procedes Operations unitaires
Informatique et Gestion (IG),Software Engineering Data Science and Machine Learning
Materiaux (MAT),Dans mon cas ce fus la gestion de projet et tous les enseignements globaux et specifiques sur les materiaux.
Sciences et Technologies de l'Eau (STE),Hydraulique et process
Materiaux (MAT),Capacite a reflechir comme un ingenieur capacite de reflexion scientifique analyse des donnees demarche raisonnee pour resoudre un probleme. En somme ce n'est pas les enseignements specifiques a la filiere materiaux mais plus l'etat d'esprit qui m'a ete utile. 
Sciences et Technologies de l'Eau (STE),Hydraulique generale hydraulique urbaine gestion des milieux aquatiques prevention des risques amenagement des bassins versants genie-civil
Materiaux (MAT),Tous les enseignements materiaux 
Mecanique Structures Industrielles (MSI - apprentissage),Les cours de soudage et management.
Informatique et Gestion (IG),Gestion ( tresorerie humaine projet ) Competences techniques en information  Stage et semestre a l'etranger 
Informatique et Gestion (IG),Software engineering Algorithmique avancee AWI PF.
Microelectronique Et Automatique (MEA),Tout me semble utile mais pas forcement a proportion egale. Je pense que la formation correspond au marche de l'emploi.
Informatique et Gestion (IG),L'architecture et les design pattern Les differents langages etudies 
Informatique et Gestion (IG),Les projets indus l'acculture dans les domaines informatiques
Informatique et Gestion (IG),Les cours de Data !
Genie Biologique et Agroalimentaires (GBA),Gestion de projet
Systemes Embarques (SE - apprentissage),Dans l'ensemble tous les cours de la formation SE m'on paru utiles. Si je devais en mettre certains plus en avant ca serait ceux de M.Dusausay et les cours de systeme temps reel aussi.
Genie Biologique et Agroalimentaires (GBA),Statistiques plan d'experience management de projet qualite Microbiologie Microbiologie industrielle
Microelectronique Et Automatique (MEA),Gestion de projets & programmation
Microelectronique Et Automatique (MEA),architecture des microcontroleurs conception (materielle et logicielle) de systemes embarques
Materiaux (MAT),Eco-conception et surtout le semestre a l'etranger. Le cours d'insertion professionnelle a ete une revelation pour moi.
Sciences et Technologies de l'Eau (STE),Tous
Genie Biologique et Agroalimentaires (GBA),Tout ce qui etait lie au monde direct de l'entreprise et dans mon cas de la production. Ces enseignements sont lies au programme de la derniere annee a savoir : logistique ordonnancement management. 
Materiaux (MAT),Les cours et projets sur les polymeres et la caracterisation des materiaux
Mecanique et Interactions (MI),Tous les domaines en rapport avec l'entrepreunariat
Materiaux (MAT),Verres / ceramiques / metaux / polymers 
Informatique et Gestion (IG),Toutes les matieres informatiques qui ne sont pas purement theoriques mais pratiques. C'est a dire des projets informatiques concrets sur une problematiques et qui permet de prendre appuie sur ces projets lors d'une recherche de stages / 1er emploi
Eau et Genie Civil (EGC - apprentissage),L'ensemble des cours de la formation EGC. 
Microelectronique Et Automatique (MEA),Langage C  Micro controleur 
Microelectronique Et Automatique (MEA),Traitement du signal (Imagerie Medicale)
Microelectronique Et Automatique (MEA),Projets semestriels en groupe informatique 
Microelectronique Et Automatique (MEA),Par ordre d'importance: semestre a l'etranger cours de VHDL CIN
Microelectronique Et Automatique (MEA),Informatique C/C++ systemes embarques
Microelectronique Et Automatique (MEA),Je n'ai pas continuer sur une these en lien avec ma formation  Pour les autres personnes qui ont continue je dirais que les projets semestriels nous apportent enormement et sont ceux qui nous permettent de developper notre autonomie et nous rendre compte de la gestion des delais la faisabilite et le cahier des charges. C'est un avantage immense que nous avons pour avoir parle avec d'autres ingenieurs de d'autres ecoles
Systemes Embarques (SE - apprentissage),Elec
Mecanique et Interactions (MI),Presentation / projet / oraux
Informatique et Gestion (IG),L'informatique et la gestion
Mecanique et Interactions (MI),Ils sont tous importants suivant le metier que l'on veut faire ... 
Mecanique Structures Industrielles (MSI - apprentissage),Metallurgie 
Mecanique et Interactions (MI),CFD opportunite de faire un double diplome a l'etranger.
Mecanique et Interactions (MI),Conception mecanique MEF 
Mecanique et Interactions (MI),Capacite d'adaptation
Mecanique et Interactions (MI),robotique automatique programmation mmc mef calcul scientifique
Mecanique et Interactions (MI),Dessin technique +++ Gestion de projet +++ Simulation/MEF 101 + MMC + Procedes mise en forme  +++ Conception mecanique + 
Mecanique et Interactions (MI),Mecanique des Fluides Optimisation Elements Finis
Microelectronique Et Automatique (MEA),C/C++ algorithmique
Mecanique Structures Industrielles (MSI - apprentissage),Enseignements techniques 
Mecanique Structures Industrielles (MSI - apprentissage),Bureau d'etude methodes de fabrication soudage physique
Materiaux (MAT),Cours d'insertion professionnelle cours de gestion de projet de communication et de management
Mecanique Structures Industrielles (MSI - apprentissage),- Soudage - Metallurgie - Management - Bureau d'etude
Eau et Genie Civil (EGC - apprentissage),EGC
Systemes Embarques (SE - apprentissage),programmation (C) projet systemes embarques projet systemes temps reels conception PCB/CAO Onde / radiofrequence
Systemes Embarques (SE - apprentissage),Alimentations embarques  Electronique  Programmation de micro controleur  Mathematiques  Traitement du signal 
Genie Biologique et Agroalimentaires (GBA),Process agro alimentaire
Systemes Embarques (SE - apprentissage),programmation temps reel  
Genie Biologique et Agroalimentaires (GBA),Aujourd'hui je travaille dans la recherche et j'utilise beaucoup ce qu'on a appris en TP sur la caracterisation (texturometre viscosimetre microscopie...). Je me sers aussi forcement de toutes les bases apprises en GBA3 sur les nutriments. Comme je suis en lien avec des industriels les TP sur les pilotes de l'ATA me servent aussi pour mieux comprendre les productions industrielles (meme si je visite aussi les lignes de production).
Systemes Embarques (SE - apprentissage),Les cours de C et codage en general
Materiaux (MAT),Enseignements en rapport avec les process de fabrication et la production en usine : mise en place de planning plan d'experience applique a un cas concret utilisation d'outils statistiques plus pousses qu'excel (minitab par exemple) structure d'un protocole etapes de qualification d'un equipement de production (Factory Acceptance test Site acceptance test qualification de l'equipement) calibration d'equipement de production 
Informatique et Gestion (IG),Communication langues DSI
Sciences et Technologies de l'Eau (STE),Hydrologie
Informatique et Gestion (IG),Tous les enseignements informatiques l'anglais
Microelectronique Et Automatique (MEA),Developpement embarque : Programmation micro-controleur Systeme d'exploitation temps reel math micro-electronique digital/analogique
Sciences et Technologies de l'Eau (STE),    Hydraulique     Mecanique des fluides     Mathematiques     Genie des Procedes     Traitement et epuration
Sciences et Technologies de l'Eau (STE),Hors des competences techniques imperatives (Genie des procedes ecologie et hydraulique) les enseignements les plus utiles etaient l'introduction au normes les interventions en 5eme annee les outils informatiques (en particulier EXCEL et WORD + leurs codification VBA)
Sciences et Technologies de l'Eau (STE),Genie des procedes (transfert chaleur matiere traitement) anglais chimie statistique VBA. 
Mecanique Structures Industrielles (MSI - apprentissage),Soudage mecanique RDM communication physique
Sciences et Technologies de l'Eau (STE),Enseignements lies a l'hydraulique a surface libre Utilisation logiciels SIG
Microelectronique Et Automatique (MEA),Les projets
Mecanique et Interactions (MI),Simulation numerique programmation
Informatique et Gestion (IG),Anglais
Materiaux (MAT),Polymeres rheologie composite
Sciences et Technologies de l'Eau (STE),L'ensemble des enseignements ont eu plus ou moins d'importance pour moi mais tous une utilite dans la vie professionnelle ou personnelle ! 
Genie Biologique et Agroalimentaires (GBA),Lean management  Qualite / HACCP...
Sciences et Technologies de l'Eau (STE),Excel
Mecanique et Interactions (MI),Dimensionnement  CAD Eco-conception anglais mecanique du solide gestion de projet
Genie Biologique et Agroalimentaires (GBA),Cours et tp  et exercices agroalimentaire Cours d'excel / vba Projet et presentation power point Anglais et lv2 Visite entreprise pour projet pro 
Sciences et Technologies de l'Eau (STE),Hydraulique hydrologie modelisation informatique (QGIS) anglais
Genie Biologique et Agroalimentaires (GBA),Je ne peux pas vraiment m'exprimer a ce propos tant la diversite des emplois que l'on peut occuper apres obtention de notre diplome est grande. J'ai eu besoin de m'appuyer sur certains cours pendant mon stage de fin d'etudes tandis que mes camarades qui faisaient parfois des choses totalement differentes se sont appuyes sur d'autres enseignements. Je pense que tout ce que l'on a appris est important et je laisse le soin aux professeurs de savoir ce qui est le mieux pour notre metier/insertion pro. 
Genie Biologique et Agroalimentaires (GBA),Cas special car pour moi c'est mon DESS qui m'a donne le plus de cles car je cherche dans la cosmetique 
Genie Biologique et Agroalimentaires (GBA),Cours sur les procedes alimentaires cours de nutrition cours de matrices biologiques et alimentaires 
Genie Biologique et Agroalimentaires (GBA),Microbiologie matrices alimentaires maths anglais biochimie 
Genie Biologique et Agroalimentaires (GBA),Les connaissances de bases theoriques en agroalimentaire et la pratique lors des projets de groupe
Genie Biologique et Agroalimentaires (GBA),Management de projet informatique les differents projets de 5eme annee
Genie Biologique et Agroalimentaires (GBA),La biologie 
Genie Biologique et Agroalimentaires (GBA),Gestion de projets matieres scientifiques informatique/maths/programmation (VBA...) utilisation de logiciels (SAP...)
Genie Biologique et Agroalimentaires (GBA),Les projets 
Genie Biologique et Agroalimentaires (GBA),tous ce que nous avons etudier est utile mais l'option choisie en derniere annee et les cours associes joue un grand role dans l'obtention de notre emplois
Genie Biologique et Agroalimentaires (GBA),Travaux pratiques en halle technologique Visite d'entreprise Nutrition
Informatique et Gestion (IG),Communication en ig3
Informatique et Gestion (IG),D'un point de vue informatique : Algorithmie (Piles arbres listes complexite) cours de programmation objet cours lies aux technologies du web (JS/TS/React...) cours axes DevOps (Docker git github) D'un point de vue gestion : Cours de gestion de projet (Methodes agiles) cours de communication
Informatique et Gestion (IG),Dans mon cas c'est la presence de la technologie Kafka qui a largement fait pencher la balance. De meme les differents projets ont permis de developper mon autonomie
Informatique et Gestion (IG),Globalement tous
Materiaux (MAT),Metallurgie et cours d'energie.
Materiaux (MAT),Les cours appliques sur les materiaux et sur le developpement durable
Materiaux (MAT),L'anglais
Materiaux (MAT),Elements finis Eco Conception Projet TrDo Cours materiaux de maniere generale (Polymeres Metaux Composites...) 
Materiaux (MAT),Les enseignements lies a la mecanique et a l'ecoconception 
Materiaux (MAT),Eco-conception  Chimie des materiaux  Anglais  
Materiaux (MAT),Pour l'exercice du metier : enseignements de science des materiaux (verres polymeres ceramiques metaux betons composites) MASC (Methodes d'Analyses Structurales et Chimiques) projets stage de fin d'etudes et TP. Je cite principalement ces enseignements car c'est ceux auxquels je me refere le plus pour l'instant dans ma mission aussi bien au niveau des connaissances que pour la methodologie de travail (realisation d'essais et redaction de rapports).  En ce qui concerne l'insertion professionnelle les enseignements d'insertion professionnelle (methodes de recherche redaction CV/lettre de motivation) management de projet et de droit du travail (au moment de signer le contrat de travail) m'ont ete utiles. 
Materiaux (MAT),les TP manipulations l'eco-conception (prise en charge du projet dans mon entreprise) les plan d'experiences tres utilises en R&D
Materiaux (MAT),Les cours techniques materiaux + les methodes d'organisation de projet.
Materiaux (MAT),Choix des materiaux 
Materiaux (MAT),Cours de beton et MASC pour l'exercice de mon metier en majorite (mais cours generaux sur tous les autres materiaux sont utiles a un moment ou un autre) Insertion professionnelle : cours d'insertion professionnelle
Materiaux (MAT),Les enseignements generaux sur les materiaux et les projets de groupe.
Materiaux (MAT),Les stages et le TFE
Materiaux (MAT),Les cours de specialite Polymeres biosources. Les projets enormement.
Materiaux (MAT),Rheologie structure de la matiere chimie minerale projets de recherche bibliographiques enseignements en lien avec le developpement durable communication 
Materiaux (MAT),Sans parle des connaissances sur la specialite les enseignements tels que les cours pour la creation de CV/redaction lettre de motivation et les cours de management sont importants. 
Microelectronique Et Automatique (MEA),Autonomie
Microelectronique Et Automatique (MEA),Tous
Microelectronique Et Automatique (MEA),Electronique numerique et analogique Automatique Informatique / informatique industrielle Traitement du signal Microelectronique Sciences humaines et sociales
Microelectronique Et Automatique (MEA),Capacite d'adaptation / Rigueur / Apprendre a apprendre
Microelectronique Et Automatique (MEA),Tous les cours sont interessants lorsqu'ils vont dans le sens de ce que l'on souhaite faire plus tard. Parfois les cours sont peut etre trop diversifies et cela ne permet pas d'etre interesses par tous.
Microelectronique Et Automatique (MEA),Motivation autonomie creativite
Microelectronique Et Automatique (MEA),Enseignements lies a l'informatique et au developpement (base sql programmation c++ projet Java... )+ gestion de projet 
Microelectronique Et Automatique (MEA),Les projets en groupe proposes par la formation ont ete a mon sens les plus enrichissant. Que ce soit les projets de specialites ou les projets semestriels ils avaient tous un apport non negligeable.
Microelectronique Et Automatique (MEA),Le fait d'avoir 'appris a apprendre'. Donc l'enseignement bac +5 dans sa generalite avoir su s'adapter a toutes les matieres.
Microelectronique Et Automatique (MEA),Electronique Informatique Embarquee et Reseaux (tout qu'englobe donc l'IoT)
Microelectronique Et Automatique (MEA),La diversite des enseignements permet de se positionner sur nos choix de carriere donc aucun en particulier. 
Microelectronique Et Automatique (MEA),Reseau 
Microelectronique Et Automatique (MEA),Projets semestriels VHDL systemes embarques informatique anglais insertion professionnelle 
Microelectronique Et Automatique (MEA),Architecture des processeurs/ VHDL/ ELECTRONIQUE/ ANGLAIS/ 
Mecanique et Interactions (MI),Pour le poste que j'occupais la resistance des materiaux ainsi que la Mecanique des Milieux Continus la Conception Mecanique la Methode des Elements Finis et la vibration.
Mecanique et Interactions (MI),Conception mecanique elements finis
Mecanique et Interactions (MI),Cours sur python  Conception  Simulation numerique  Optimisation 
Mecanique et Interactions (MI),- Programmation Python/Matlab - Travail Bibliographique - Notions eutrepreneuriales
Mecanique et Interactions (MI),Mecanique des milieux continus mecanique des fluides calcul numerique conception mecanique elements finis
Mecanique et Interactions (MI),MMC MEF MSG programmation
Mecanique et Interactions (MI),Ayant change de domaine pour m'orienter vers les metiers de data science les enseignements les plus utiles pour moi ont ete les maths et l'informatique.
Mecanique et Interactions (MI),La Mef La cao La rdm 
Mecanique et Interactions (MI),Informatique scientifique 
Mecanique et Interactions (MI),L'adaptabilite et etre force de proposition 
Sciences et Technologies de l'Eau (STE),Hydraulique et genie des procedes
Sciences et Technologies de l'Eau (STE),Chimie Genie des procedes Hydraulique
Sciences et Technologies de l'Eau (STE),TD logiciels
Sciences et Technologies de l'Eau (STE),Les matieres d'hydraulique  Les intervenants de 5eme annee presentant leur metier qui donne un premier apercu des missions et du vocabulaire qui nous rencontrons dans nos emplois. 
Sciences et Technologies de l'Eau (STE),Travaillant dans le domaine de l'exploitation en eau et assainissement les cours en lien avec le genie des procedes sont les cours qui me sont les plus utiles aujourd'hui. Neanmoins les cours en hydraulique et en environnement me permettent d'avoir une base solide en terme d'enjeux et des notions d'ecoulement.
Sciences et Technologies de l'Eau (STE),Statistiques et analyses de donnees  Probabilites et ingerences statistiques  Microbiologie des eaux  Ecosystemes et milieux aquatiques  Gestion des ecosystemes aquatiques vegetaux aquatiques  SPECIALITE GENIE ECOLOGIQUE DES MILIEUX AQUATIQUES  
Sciences et Technologies de l'Eau (STE),Insertion professionnelle a faire en derniere annee et non pas en 4eme annee.
Eau et Genie Civil (EGC - apprentissage),Tous les enseignements 
Eau et Genie Civil (EGC - apprentissage),La resilience
Eau et Genie Civil (EGC - apprentissage),Gestion de projet  Transversalite des matieres 
Mecanique Structures Industrielles (MSI - apprentissage),Cours d'Appareils Sous Pression resistance des materiaux mecanique des milieux continus mecanique des structures plaques et coques soudage metallurgie science des materiaux mecanique des fluides Bureau d'etude anglais
Systemes Embarques (SE - apprentissage),Reseau
Systemes Embarques (SE - apprentissage),La diversite des matieres 
Sciences et Technologies de l'Eau (STE),Sciences humaines et sociales
Mecanique et Interactions (MI),Conception mecanique  Informatique pack office 
Sciences et Technologies de l'Eau (STE),Hydraulique et hydrologie 
Materiaux (MAT),Gestion de production Caracteristiques des differents materiaux  
Materiaux (MAT),ACV
Materiaux (MAT),Enseignements theoriques et pratiques sur la science des materiaux
Materiaux (MAT),Resistance des materiaux seances de travaux pratiques en lien avec la caracterisation des materiaux cours de betons et projets.
Microelectronique Et Automatique (MEA),Etant donne que je fais de l'informatique (langages haut niveaux pas bas niveau comme ceux enseignes dans ma formation) je dirais que tous les enseignements me sont utiles aujourd'hui. L'ecole m'a 'appris a apprendre rapidement' et m'adapter a un univers que je ne connaissais pas.
Microelectronique Et Automatique (MEA),Adaptation  Ouverture d esprit  Sociabilite  Communication 
Microelectronique Et Automatique (MEA),Les enseignements d'electronique analogique et de microelectronique principalement.
Systemes Embarques (SE - apprentissage),programmation embarquee informatique  electronique ondes / radiofrequences 
Microelectronique Et Automatique (MEA),Robotique automatique projets
Microelectronique Et Automatique (MEA),Les projets semestriels
Microelectronique Et Automatique (MEA),POO Microcontrolleur SQL Gestion de projet
Microelectronique Et Automatique (MEA),Management projet + projets semestriels 
Microelectronique Et Automatique (MEA),Cours de VHDL
Systemes Embarques (SE - apprentissage),Programmation
Systemes Embarques (SE - apprentissage),Programmation C/Python les projets 
Microelectronique Et Automatique (MEA),Les projets semestriels
Microelectronique Et Automatique (MEA),Electronique C/C++
Microelectronique Et Automatique (MEA),Le tout l'important c'est d'apprendre a apprendre ) Sinon le code ca sert faut l'avouer
Systemes Embarques (SE - apprentissage),- Les connaissances dans des domaines varies memes de simple bases notamment en electrotechnique reseau automatique automatisme - Experience en developpement dans differents langages de programmation - Redaction rapport/presentations
Systemes Embarques (SE - apprentissage),-modules electronique au sens large :     - schema: alim transistors uC     - routage     -ondes     - CEM... -gestion de projet -management (transversal dans mon cas)
Microelectronique Et Automatique (MEA),Systemes embarques
Microelectronique Et Automatique (MEA),Circuits integres analogiques electronique analogique
Systemes Embarques (SE - apprentissage),-Programmation embarquee -Electronique Numerique -Programmation Orientee Objet 
Microelectronique Et Automatique (MEA),Cryptographie  Matiere en informatique  
Systemes Embarques (SE - apprentissage), 
Systemes Embarques (SE - apprentissage),C embarque electronique analogique reseaux C++
Microelectronique Et Automatique (MEA),Les cours de robotique etant donnee qu'il s'agit de ma specialisation. Et la multitude de projets que l'on a pu realiser qui me permet de pouvoir diriger mon travail de recherche plus rigoureusement.
Microelectronique Et Automatique (MEA),Les projets semestriels ont ete vraiment tres utiles pour favoriser l'insertion professionnelle : autonomie notation sur livrable et super suivi de la part de l'equipe enseignante.
Microelectronique Et Automatique (MEA), 
Systemes Embarques (SE - apprentissage),CAO PCB Resaux IP VHDL Cryptographie Test et JTAG Systemes temps reels/discrets
Sciences et Technologies de l'Eau (STE),Techniques : hydrologie hydraulique  Savoir-etre : communication Autres : droit du travail...
Sciences et Technologies de l'Eau (STE),Hydraulique en charge genie des procedes chimie analytique de l'eau chimie de l'eau.
Sciences et Technologies de l'Eau (STE),La gestion de projets.
Sciences et Technologies de l'Eau (STE),Gestion de projet Traitement d'eau Chimie de l'eau
Mecanique Structures Industrielles (MSI - apprentissage),Les cours lies a la metallurgie et au soudage 
Microelectronique Et Automatique (MEA),La specialisation Microelectronique 
Sciences et Technologies de l'Eau (STE),Hydraulique Hydrologie
Sciences et Technologies de l'Eau (STE),Realisation de projet redaction presentation Traitement de l'eau assainissement/eau potable (GDP chimie des eaux procede bio hydraulique...)
Sciences et Technologies de l'Eau (STE),le traitement des eaux mais aussi tout les soft skills. Meme les cours que je ne pratique pas directement sur le terrain m'ont apporte le necessair epour faciliter la comprehension de problematique. 
